,time,open,high,low,close,Volume,SMA_5,SMA_15,VMA_5,VMA_15,EMA_5,EMA_15,Diff,up,down,avg_20up,avg_20down,avg_60up,avg_60down,RS_20,RS_60,RSI_20,RSI_60,RSI_ratio,EMA_26,EMA_12,MACD_line,MACD_signal,MACD,STD_5,Upper Bollinger Band,Lower Bollinger Band,high_low,high_prevClose,low_prevClose,TrueRange,ATR_12,ATR_3,stop_loss
674,2023-01-02 11:00:00,18181.1,18199.8,18170.5,18173.1,33770619,18164.659999999996,18158.43,37058025.0,35767060.06666667,18170.760654111225,18157.355588689705,-7.900000000001455,0.0,7.900000000001455,19.030000000000292,17.287500000000364,17.427500000000023,20.157500000000073,1.1007953723788801,0.8645665385092377,52.398981207406756,46.36823200744972,1.1300620907648173,18139.1966788674,18163.29426852852,-24.097589661119855,-24.5963788465205,0.4987891854006463,28.996754128957843,18222.65350825791,18106.666491742082,29.299999999999272,18.799999999999272,10.5,29.299999999999272,60.15000000000024,49.983333333333576,18619.199999999997
675,2023-01-02 12:00:00,18172.55,18197.3,18153.9,18158.0,29092888,18157.89,18166.57,38085279.0,36009815.666666664,18166.50710274082,18157.43614010349,-15.099999999998545,0.0,15.099999999998545,18.07250000000022,18.04250000000029,16.61166666666674,20.409166666666714,1.0016627407510004,0.8139316483606239,50.041533988647274,44.871131119865,1.1152278255471317,18140.589517469813,18162.479765677977,-21.89024820816485,-24.05515271884937,2.164904510684522,24.69383526339493,18207.27767052679,18108.50232947321,43.39999999999782,24.200000000000728,19.19999999999709,43.39999999999782,56.791666666666664,35.96666666666594,18618.066666666666
676,2023-01-02 13:00:00,18158.45,18193.45,18157.9,18163.1,32385959,18167.1,18176.09,37420229.6,36706038.86666667,18165.371401827215,18158.144122590555,5.099999999998545,5.099999999998545,0.0,18.327500000000146,16.04750000000022,16.696666666666715,20.29416666666675,1.1420782053279261,0.8227323122407907,53.31636363636349,45.13730879271889,1.1812038657688861,18142.256960620198,18162.575186342903,-20.318225722705392,-23.307767319620574,2.9895415969151813,9.672900289732025,18186.445800579462,18147.754199420535,35.54999999999927,35.45000000000073,0.09999999999854481,35.54999999999927,52.27499999999994,36.08333333333212,18618.15833333333
677,2023-01-02 14:00:00,18162.6,18206.25,18123.2,18181.6,35477325,18171.36,18182.039999999997,33136600.8,37344957.53333333,18170.780934551476,18161.076107266734,18.5,18.5,0.0,19.252500000000147,15.517500000000291,17.00500000000005,19.798333333333417,1.2406959884001796,0.8589106827173992,55.37100949094019,46.20505389004616,1.19837560676168,18145.171259833514,18165.50208075169,-20.33082091817414,-22.712378039331288,2.3815571211571473,10.577476070160403,18192.514952140322,18150.20504785968,83.04999999999927,43.150000000001455,39.89999999999782,83.04999999999927,54.625,53.999999999998785,18618.38333333333
678,2023-01-02 15:00:00,18183.6,18215.15,18171.5,18208.95,33408848,18176.949999999997,18186.64,32827127.8,36982006.86666667,18183.50395636765,18167.060343858393,27.350000000002183,27.350000000002183,0.0,20.620000000000253,11.225000000000183,17.153333333333407,19.798333333333417,1.836971046770594,0.8664028958666555,64.75113832626776,46.42100040593568,1.3948673608935898,18149.895610956955,18172.18637602066,-22.290765063706203,-22.62805544420627,0.3372903805000682,20.070936699976375,18217.09187339995,18136.808126600044,43.650000000001455,33.55000000000291,10.099999999998545,43.650000000001455,55.32916666666673,54.083333333333336,18618.024999999998
696,2023-01-03 09:00:00,18189.6,18210.5,18149.8,18209.4,44430370,18184.21,18186.57333333333,34959078.0,32825135.8,18192.135970911768,18172.352800876095,0.4500000000007276,0.4500000000007276,0.0,20.64250000000029,10.815000000000145,17.160833333333418,18.16750000000005,1.908691631992604,0.9445896977202901,65.62028133195582,48.5752700853895,1.3508989495396164,18154.30334347866,18177.91154894056,-23.60820546190007,-22.824085447745034,-0.784120014155036,24.423410900485802,18233.056821800972,18135.363178199026,60.70000000000073,1.5499999999992724,59.150000000001455,60.70000000000073,56.495833333333394,62.46666666666715,18619.48333333333
697,2023-01-03 10:00:00,18209.45,18238.95,18201.7,18226.35,28488184,18197.879999999997,18185.143333333333,34838137.2,31825155.466666665,18203.540647274513,18179.102450766582,16.94999999999709,16.94999999999709,0.0,20.3375,10.815000000000145,17.44333333333337,16.858333333333395,1.8804900601016852,1.0347009391992075,65.2836850975039,50.85272824449731,1.283779402820303,18159.64013285061,18185.36361833432,-25.72348548370792,-23.403965454937612,-2.319520028770306,25.20160213186894,18248.283204263735,18147.47679573626,37.25,29.549999999999272,7.700000000000728,37.25,55.50833333333321,47.20000000000073,18619.799999999996
698,2023-01-03 11:00:00,18226.7,18240.4,18213.9,18218.45,36796902,18208.95,18184.596666666668,35720325.8,32397938.8,18208.510431516344,18184.02089442076,-7.899999999997817,0.0,7.899999999997817,20.3375,10.429999999999927,16.999166666666678,16.990000000000023,1.9499041227229281,1.0005395330586613,66.10059315836531,50.01348468874885,1.3216554209276177,18163.99641930612,18190.45383089827,-26.457411592149583,-24.01465468238001,-2.4427569097695745,16.891084927033557,18242.73216985407,18175.167830145932,26.5,14.05000000000291,12.44999999999709,26.5,53.23333333333327,41.483333333333576,18620.091666666664
699,2023-01-03 12:00:00,18219.1,18224.25,18162.5,18179.7,23798215,18208.57,18183.77666666667,33384503.8,32491417.933333334,18198.90695434423,18183.480782618164,-38.75,0.0,38.75,16.735000000000035,12.367499999999927,16.999166666666678,17.46333333333332,1.3531433191833542,0.9734205000954395,57.50365088909907,49.32656268891311,1.16577453920226,18165.15964750567,18188.79939537546,-23.63974786979088,-23.939673319862187,0.29992545007130644,17.66389679578873,18243.897793591575,18173.242206408424,61.75,5.799999999999272,55.95000000000073,61.75,54.63333333333321,41.833333333333336,18619.591666666664
700,2023-01-03 13:00:00,18180.6,18225.1,18172.9,18221.15,22619034,18211.010000000002,18184.02333333333,31226541.0,32743083.466666665,18206.321302896155,18188.189434790893,41.45000000000073,41.45000000000073,0.0,16.427499999999963,12.367499999999927,17.304166666666667,17.46333333333332,1.328279765514458,0.9908856652032838,57.04983504080579,49.771098487572225,1.1462442416265146,18169.30708102377,18193.776411471543,-24.469330447773245,-24.0456047454444,-0.423725702328845,18.549912399041528,18248.109824798084,18173.91017520192,52.19999999999709,45.39999999999782,6.799999999999272,52.19999999999709,49.499999999999694,46.8166666666657,18619.45833333333
701,2023-01-03 14:00:00,18222.9,18251.95,18205.45,18231.65,24547908,18215.46,18188.109999999997,27250048.6,33089050.533333335,18214.76420193077,18193.62200544203,10.5,10.5,0.0,13.429999999999927,12.367499999999927,17.479166666666668,15.524166666666618,1.0859106529209628,1.1259326855977276,52.05930807248766,52.96182203817804,0.9829591594292244,18173.92507502201,18199.603117398998,-25.678042376988742,-24.37209227175327,-1.3059501052354712,20.62039039426308,18256.700780788524,18174.219219211474,46.5,30.799999999999272,15.700000000000728,46.5,46.2541666666663,53.48333333333236,18618.824999999997
702,2023-01-03 15:00:00,18233.0,18243.0,18211.9,18234.3,27825573,18217.05,18190.940000000002,27117526.4,33346980.866666667,18221.276134620515,18198.706754761777,2.649999999997817,2.649999999997817,0.0,11.692499999999928,12.367499999999927,17.523333333333298,15.114166666666643,0.9454214675560944,1.1593979158626009,48.597256857855356,53.69079535299374,0.9051319977353554,18178.397291687048,18204.941099337615,-26.543807650567032,-24.806435347516025,-1.737372303051007,21.934647250678672,18260.919294501356,18173.180705498642,31.099999999998545,11.349999999998545,19.75,31.099999999998545,45.912499999999454,43.26666666666521,18619.316666666666
720,2023-01-04 09:00:00,18237.95,18243.0,18128.05,18128.3,53004109,18199.019999999997,18191.69,30358967.8,34499841.06666667,18190.28408974701,18189.905910416554,-106.0,0.0,106.0,11.692499999999928,16.610000000000035,17.523333333333298,16.73666666666662,0.7039434075857859,1.0470025891256731,41.31260489356043,51.14808328468576,0.8077058266996651,18174.68638119171,18193.15016097798,-18.463779786270607,-23.537904235266943,5.074124448996336,45.20429459700618,18289.42858919401,18108.611410805985,114.95000000000073,8.700000000000728,106.25,114.95000000000073,53.04999999999958,64.1833333333331,18615.816666666666
721,2023-01-04 10:00:00,18127.35,18164.5,18113.7,18136.65,32503966,18190.41,18190.113333333335,32100118.0,32873740.866666667,18172.40605983134,18183.248921614486,8.350000000002183,8.350000000002183,0.0,12.110000000000037,14.877499999999964,16.648333333333298,16.73666666666662,0.8139808435557093,0.9947221668990248,44.872626215840796,49.867705057161416,0.8998333924612141,18171.868871473805,18184.45782851983,-12.588957046024007,-21.348114797418354,8.759157751394348,53.19729081460281,18296.804581629207,18084.015418370793,50.79999999999927,36.20000000000073,14.599999999998545,50.79999999999927,53.666666666666366,65.61666666666618,18613.199999999997
722,2023-01-04 11:00:00,18137.3,18137.7,18070.3,18075.0,26260026,18161.18,18183.04666666667,32828316.4,32293995.066666666,18139.937373220895,18169.717806412675,-61.650000000001455,0.0,61.650000000001455,10.8375,17.960000000000036,16.648333333333298,17.113333333333323,0.6034242761692639,0.9728282041293324,37.63347512804926,49.31134916325217,0.7631808045539038,18164.693399512784,18167.618162593702,-2.9247630809186376,-17.663444454118412,14.738681373199775,69.68206907099739,18300.544138141995,18021.815861858006,67.40000000000146,1.0499999999992724,66.35000000000218,67.40000000000146,56.32083333333321,77.71666666666715,18612.55
723,2023-01-04 12:00:00,18076.4,18077.45,18037.85,18056.75,26898438,18126.2,18175.289999999997,33298422.4,31835849.666666668,18112.20824881393,18155.596830611088,-18.25,0.0,18.25,10.8375,16.517499999999927,16.451666666666643,17.417499999999986,0.6561222945361009,0.9445481077460403,39.617985743008695,48.57417021381294,0.8156183743050871,18156.697592141467,18150.561522194672,6.136069946795033,-12.903541573935724,19.03961152073076,69.36130946008353,18264.92261892017,17987.477381079832,39.60000000000218,2.4500000000007276,37.150000000001455,39.60000000000218,52.700000000000124,52.60000000000097,18612.175
724,2023-01-04 13:00:00,18057.0,18123.95,18056.2,18114.25,24973939,18102.190000000002,18172.373333333333,32728095.6,31561253.066666666,18112.888832542623,18150.428476784702,57.5,57.5,0.0,12.6375,16.517499999999927,17.409999999999975,15.092499999999989,0.7650976237324083,1.1535530892827555,43.34590979248853,53.56511037612489,0.8092190884723486,18153.553326056914,18144.97513416472,8.57819189219299,-8.607194880709983,17.185386772902973,34.70863365243698,18171.607267304877,18032.772732695128,67.75,67.20000000000073,0.5499999999992724,67.75,54.708333333333336,58.250000000001215,18612.166666666664
725,2023-01-04 14:00:00,18114.75,18131.4,18020.6,18056.3,36925264,18087.79,18165.253333333334,29512326.6,31863873.4,18094.02588836175,18138.662417186613,-57.95000000000073,0.0,57.95000000000073,12.6375,15.675,17.409999999999975,15.577499999999963,0.8062200956937798,1.117637618359815,44.63576158940397,52.77756726032591,0.8457335930100303,18146.349375978625,18131.332805831687,15.016570146937738,-3.8824418751804384,18.89901202211818,36.07671340380123,18159.943426807604,18015.636573192398,110.80000000000291,17.150000000001455,93.65000000000146,110.80000000000291,58.88333333333352,72.71666666666836,18612.649999999998
726,2023-01-04 15:00:00,18055.9,18068.7,18023.3,18036.85,34542262,18067.829999999998,18155.603333333336,29919985.8,31801535.866666667,18074.967258907833,18125.935865038286,-19.450000000000728,0.0,19.450000000000728,10.475,16.647500000000036,17.409999999999975,14.6375,0.629223607148219,1.1894107600341572,38.62107106645768,54.32561042202976,0.7109183084447463,18138.238311091318,18116.79698954989,21.441321541427897,1.1823108081412284,20.25901073328667,29.247619561621253,18126.32523912324,18009.334760876754,45.400000000001455,12.400000000001455,33.0,45.400000000001455,59.562500000000306,74.65000000000146,18612.324999999997
744,2023-01-05 09:00:00,18087.45,18120.3,18027.05,18037.25,64637951,18060.28,18144.156666666666,37595570.8,33883476.06666667,18062.39483927189,18114.8501319085,0.4000000000014552,0.4000000000014552,0.0,9.460000000000036,16.647500000000036,16.970000000000013,14.6375,0.5682534915152435,1.1593509820666106,36.234798429570084,53.6897888159456,0.6748918039850537,18130.757695454922,18104.5589911576,26.198704297323275,6.185589505977638,20.013114791345636,31.70334367258217,18123.68668734516,17996.873312654836,93.25,83.45000000000073,9.799999999999272,93.25,65.1250000000003,83.15000000000146,18619.25833333333
745,2023-01-05 10:00:00,18036.9,18084.4,18013.5,18033.6,35253951,18055.65,18132.436666666665,39266673.4,33271714.8,18052.796559514594,18104.693865419937,-3.650000000001455,0.0,3.650000000001455,9.460000000000036,16.435000000000038,16.970000000000013,14.126666666666702,0.575600851840585,1.2012741859367606,36.53214906352581,54.57176546253614,0.6694331538276026,18123.560829124926,18093.6422232872,29.918605837727227,10.932192772327557,18.98641306539967,33.95800715622444,18123.56601431245,17987.73398568755,70.90000000000146,47.150000000001455,23.75,70.90000000000146,65.88750000000043,69.85000000000097,18618.466666666664
746,2023-01-05 11:00:00,18033.7,18045.1,17973.35,17981.95,31289529,18029.19,18116.143333333333,40529791.4,33458471.133333333,18029.181039676398,18089.350882242445,-51.64999999999782,0.0,51.64999999999782,9.460000000000036,18.2625,16.970000000000013,14.272499999999976,0.5180013689253956,1.188999824837978,34.12390657408251,54.31703608866135,0.6282357991401128,18113.071138078634,18076.458804319936,36.61233375869779,16.068220969601605,20.544112789096182,27.882149307826694,18084.954298615652,17973.425701384345,71.75,11.5,60.25,71.75,67.51666666666733,78.63333333333382,18617.425
747,2023-01-05 12:00:00,17983.1,17986.5,17931.2,17938.05,27252659,18005.539999999997,18097.45,38595270.4,32822188.266666666,17998.804026450933,18070.43827196214,-43.900000000001455,0.0,43.900000000001455,9.205000000000108,20.457500000000074,16.903333333333347,15.004166666666666,0.44995722840034585,1.1265759511246884,31.032448377581304,52.976050562824845,0.5857825951139866,18100.10660933207,18055.165142116868,44.941467215201556,21.842870218721593,23.098596996479962,44.39761254871253,18094.335225097424,17916.74477490257,55.29999999999927,4.549999999999272,50.75,55.29999999999927,68.25000000000061,65.98333333333358,18618.516666666666
748,2023-01-05 13:00:00,17937.7,17965.35,17892.6,17938.8,33194007,17985.93,18081.390000000003,38325619.4,33448574.4,17978.802684300623,18053.98348796687,0.75,0.75,0.0,8.31750000000011,20.457500000000074,15.08833333333332,15.004166666666666,0.4065746058902642,1.0056095529019708,28.905299739357275,50.13984658414332,0.576493581623733,18088.157971603767,18037.262812560428,50.895159043338936,27.653327983645063,23.241831059693872,48.568876351290534,18083.06775270258,17888.79224729742,72.75,27.299999999999272,45.45000000000073,72.75,71.72083333333406,66.59999999999975,18618.024999999998
749,2023-01-05 14:00:00,17938.45,17968.05,17911.15,17954.75,39791275,17969.43,18063.63,33356284.2,34593390.46666667,17970.785122867084,18041.57930197101,15.950000000000728,15.950000000000728,0.0,7.747500000000036,20.457500000000074,14.920833333333333,15.004166666666666,0.37871196382744754,0.9944459872257706,27.46853394788161,49.86076301865776,0.5509048053998484,18078.275899633118,18024.568533704976,53.70736592814137,32.86413557254433,20.843230355597044,40.040426446630114,18049.51085289326,17889.34914710674,56.89999999999782,29.25,27.649999999997817,56.89999999999782,66.88333333333382,61.64999999999903,18616.858333333334
